C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,Number of speakers speaking subsidiary languages      (1st language),,,,,Number of speakers speaking subsidiary languages      (2nd language),,,,
Code,,Code,Name,Persons,Males,Females,Code,1 st subsidiary languages,Persons,Males,Females,Code,2nd subsidiary languages,Persons,Males,Females
06,HARYANA,,,,,,,,,,,091000,MUNDA,3,2,1
06,HARYANA,,,,,,,,,,,092000,MUNDARI ,6,2,4
06,HARYANA,,,,,,,,,,,115000,TIBETAN ,10,6,4
06,HARYANA,,,,,,,,,,,124000,OTHERS,76,48,28
06,HARYANA,,,,,,017000,SANSKRIT ,35057,21029,14028,,,,,
06,HARYANA,,,,,,,,,,,002000,BENGALI ,7,4,3
06,HARYANA,,,,,,,,,,,004000,DOGRI ,1,1,0
06,HARYANA,,,,,,,,,,,005000,GUJARATI,4,4,0
06,HARYANA,,,,,,,,,,,007000,KANNADA,1,1,0
06,HARYANA,,,,,,,,,,,009000,KONKANI,1,0,1
06,HARYANA,,,,,,,,,,,010000,MAITHILI ,12,8,4
06,HARYANA,,,,,,,,,,,011000,MALAYALAM,1,1,0
06,HARYANA,,,,,,,,,,,013000,MARATHI ,5,2,3
06,HARYANA,,,,,,,,,,,014000,NEPALI ,5,5,0
06,HARYANA,,,,,,,,,,,016000,PUNJABI ,492,288,204
06,HARYANA,,,,,,,,,,,021000,TELUGU ,1,0,1
06,HARYANA,,,,,,,,,,,022000,URDU,47,38,9
06,HARYANA,,,,,,,,,,,040000,ENGLISH ,18987,11348,7639
06,HARYANA,,,,,,,,,,,075000,LAHNDA ,2,1,1
06,HARYANA,,,,,,,,,,,124000,OTHERS,45,23,22
06,HARYANA,,,,,,018000,SANTALI ,32,17,15,,,,,
06,HARYANA,,,,,,,,,,,001000,ASSAMESE,1,0,1
06,HARYANA,,,,,,,,,,,002000,BENGALI ,3,1,2
06,HARYANA,,,,,,,,,,,040000,ENGLISH ,1,1,0
06,HARYANA,,,,,,019000,SINDHI,342,174,168,,,,,
06,HARYANA,,,,,,,,,,,005000,GUJARATI,2,1,1
06,HARYANA,,,,,,,,,,,016000,PUNJABI ,20,12,8
06,HARYANA,,,,,,,,,,,040000,ENGLISH ,126,65,61
06,HARYANA,,,,,,020000,TAMIL ,433,252,181,,,,,
06,HARYANA,,,,,,,,,,,002000,BENGALI ,3,1,2
06,HARYANA,,,,,,,,,,,007000,KANNADA,4,1,3
06,HARYANA,,,,,,,,,,,011000,MALAYALAM,1,0,1
06,HARYANA,,,,,,,,,,,013000,MARATHI ,2,2,0
06,HARYANA,,,,,,,,,,,016000,PUNJABI ,4,3,1
06,HARYANA,,,,,,,,,,,017000,SANSKRIT ,1,0,1
06,HARYANA,,,,,,,,,,,021000,TELUGU ,3,2,1
06,HARYANA,,,,,,,,,,,040000,ENGLISH ,130,81,49
06,HARYANA,,,,,,021000,TELUGU ,385,212,173,,,,,
06,HARYANA,,,,,,,,,,,005000,GUJARATI,1,0,1
06,HARYANA,,,,,,,,,,,007000,KANNADA,7,6,1
06,HARYANA,,,,,,,,,,,008000,KASHMIRI ,1,1,0
06,HARYANA,,,,,,,,,,,015000,ODIA ,2,1,1
06,HARYANA,,,,,,,,,,,016000,PUNJABI ,3,2,1
06,HARYANA,,,,,,,,,,,020000,TAMIL ,4,3,1
06,HARYANA,,,,,,,,,,,022000,URDU,2,0,2
06,HARYANA,,,,,,,,,,,040000,ENGLISH ,139,80,59
06,HARYANA,,,,,,,,,,,059000,KINNAURI ,1,1,0
06,HARYANA,,,,,,,,,,,124000,OTHERS,4,3,1
06,HARYANA,,,,,,022000,URDU,110188,64646,45542,,,,,
06,HARYANA,,,,,,,,,,,001000,ASSAMESE,2,0,2
06,HARYANA,,,,,,,,,,,002000,BENGALI ,35,21,14
06,HARYANA,,,,,,,,,,,005000,GUJARATI,103,68,35
06,HARYANA,,,,,,,,,,,008000,KASHMIRI ,8,6,2
06,HARYANA,,,,,,,,,,,010000,MAITHILI ,1,1,0
06,HARYANA,,,,,,,,,,,011000,MALAYALAM,1,1,0
06,HARYANA,,,,,,,,,,,013000,MARATHI ,1,1,0
06,HARYANA,,,,,,,,,,,016000,PUNJABI ,778,652,126
06,HARYANA,,,,,,,,,,,017000,SANSKRIT ,58,47,11
06,HARYANA,,,,,,,,,,,019000,SINDHI,1,1,0
